_id,groupId,date
lesson_id_5038,group_id_3,2023-08-03T10:00:00.000Z
lesson_id_5039,group_id_11,2023-08-04T18:00:00.000Z
lesson_id_5040,group_id_5,2023-08-04T18:30:00.000Z
lesson_id_5041,group_id_11,2023-08-04T21:00:00.000Z
lesson_id_5042,group_id_20,2023-08-04T10:00:00.000Z
lesson_id_5043,group_id_7,2023-08-05T20:00:00.000Z
lesson_id_5044,group_id_6,2023-08-05T10:00:00.000Z
lesson_id_5045,group_id_1,2023-08-05T15:00:00.000Z
lesson_id_5046,group_id_7,2023-08-05T09:00:00.000Z
lesson_id_5047,group_id_13,2023-08-05T14:00:00.000Z
lesson_id_5048,group_id_7,2023-08-06T20:30:00.000Z
lesson_id_5049,group_id_20,2023-08-06T20:00:00.000Z
lesson_id_5050,group_id_16,2023-08-06T13:00:00.000Z
lesson_id_5051,group_id_15,2023-08-06T11:00:00.000Z
lesson_id_5052,group_id_3,2023-08-06T11:00:00.000Z
lesson_id_5053,group_id_9,2023-08-06T11:00:00.000Z
lesson_id_5054,group_id_4,2023-08-06T20:00:00.000Z
lesson_id_5055,group_id_6,2023-08-07T14:00:00.000Z
lesson_id_5056,group_id_6,2023-08-07T15:30:00.000Z
lesson_id_5057,group_id_20,2023-08-07T15:30:00.000Z
lesson_id_5058,group_id_7,2023-08-07T15:30:00.000Z
lesson_id_5059,group_id_12,2023-08-07T20:00:00.000Z
lesson_id_5060,group_id_1,2023-08-08T19:30:00.000Z
lesson_id_5061,group_id_10,2023-08-08T21:00:00.000Z
lesson_id_5062,group_id_3,2023-08-08T09:00:00.000Z
lesson_id_5063,group_id_16,2023-08-08T14:00:00.000Z
lesson_id_5064,group_id_20,2023-08-08T21:30:00.000Z
lesson_id_5065,group_id_3,2023-08-08T19:30:00.000Z
lesson_id_5066,group_id_1,2023-08-08T20:00:00.000Z
lesson_id_5067,group_id_11,2023-08-08T18:30:00.000Z
lesson_id_5068,group_id_3,2023-08-09T18:30:00.000Z
lesson_id_5069,group_id_11,2023-08-09T16:30:00.000Z
lesson_id_5070,group_id_16,2023-08-09T14:30:00.000Z
lesson_id_5071,group_id_10,2023-08-09T21:30:00.000Z
lesson_id_5072,group_id_11,2023-08-09T17:00:00.000Z
lesson_id_5073,group_id_8,2023-08-09T18:00:00.000Z
lesson_id_5074,group_id_2,2023-08-09T20:30:00.000Z
lesson_id_5075,group_id_14,2023-08-09T16:30:00.000Z
lesson_id_5076,group_id_13,2023-08-10T16:30:00.000Z
lesson_id_5077,group_id_15,2023-08-10T11:00:00.000Z
lesson_id_5078,group_id_13,2023-08-10T15:00:00.000Z
lesson_id_5079,group_id_5,2023-08-10T21:30:00.000Z
lesson_id_5080,group_id_13,2023-08-10T19:00:00.000Z
lesson_id_5081,group_id_13,2023-08-10T14:00:00.000Z
lesson_id_5082,group_id_6,2023-08-11T11:00:00.000Z
lesson_id_5083,group_id_7,2023-08-11T10:00:00.000Z
lesson_id_5084,group_id_13,2023-08-11T16:00:00.000Z
lesson_id_5085,group_id_9,2023-08-11T14:00:00.000Z
lesson_id_5086,group_id_1,2023-08-11T16:30:00.000Z
lesson_id_5087,group_id_6,2023-08-11T13:30:00.000Z
lesson_id_5088,group_id_8,2023-08-11T12:30:00.000Z
lesson_id_5089,group_id_16,2023-08-12T15:30:00.000Z
lesson_id_5090,group_id_6,2023-08-12T16:00:00.000Z
lesson_id_5091,group_id_12,2023-08-12T10:00:00.000Z
lesson_id_5092,group_id_11,2023-08-12T20:30:00.000Z
lesson_id_5093,group_id_20,2023-08-12T13:00:00.000Z
lesson_id_5094,group_id_8,2023-08-12T17:30:00.000Z
lesson_id_5095,group_id_7,2023-08-12T15:30:00.000Z
lesson_id_5096,group_id_1,2023-08-12T13:00:00.000Z
lesson_id_5097,group_id_10,2023-08-13T19:30:00.000Z
lesson_id_5098,group_id_20,2023-08-13T10:00:00.000Z
lesson_id_5099,group_id_17,2023-08-13T13:30:00.000Z
lesson_id_5100,group_id_12,2023-08-13T21:00:00.000Z
lesson_id_5101,group_id_12,2023-08-13T18:30:00.000Z
lesson_id_5102,group_id_3,2023-08-13T09:30:00.000Z
lesson_id_5103,group_id_14,2023-08-14T12:00:00.000Z
lesson_id_5104,group_id_11,2023-08-14T20:00:00.000Z
lesson_id_5105,group_id_11,2023-08-14T19:30:00.000Z
lesson_id_5106,group_id_9,2023-08-14T17:30:00.000Z
lesson_id_5107,group_id_19,2023-08-14T21:30:00.000Z
lesson_id_5108,group_id_7,2023-08-14T11:30:00.000Z
lesson_id_5109,group_id_8,2023-08-15T20:00:00.000Z
lesson_id_5110,group_id_8,2023-08-15T16:30:00.000Z
lesson_id_5111,group_id_1,2023-08-15T14:00:00.000Z
lesson_id_5112,group_id_13,2023-08-15T21:00:00.000Z
lesson_id_5113,group_id_20,2023-08-15T14:00:00.000Z
lesson_id_5114,group_id_17,2023-08-15T16:30:00.000Z
lesson_id_5115,group_id_20,2023-08-15T20:30:00.000Z
lesson_id_5116,group_id_3,2023-08-15T16:30:00.000Z
lesson_id_5117,group_id_9,2023-08-16T20:00:00.000Z
lesson_id_5118,group_id_12,2023-08-16T21:00:00.000Z
lesson_id_5119,group_id_16,2023-08-16T12:00:00.000Z
lesson_id_5120,group_id_1,2023-08-16T14:30:00.000Z
lesson_id_5121,group_id_20,2023-08-16T16:00:00.000Z
lesson_id_5122,group_id_11,2023-08-17T16:30:00.000Z
lesson_id_5123,group_id_20,2023-08-17T17:00:00.000Z
lesson_id_5124,group_id_7,2023-08-17T18:00:00.000Z
lesson_id_5125,group_id_10,2023-08-17T20:00:00.000Z
lesson_id_5126,group_id_7,2023-08-17T17:30:00.000Z
lesson_id_5127,group_id_8,2023-08-17T21:30:00.000Z
lesson_id_5128,group_id_1,2023-08-18T13:30:00.000Z
lesson_id_5129,group_id_7,2023-08-18T11:30:00.000Z
lesson_id_5130,group_id_1,2023-08-18T09:30:00.000Z
lesson_id_5131,group_id_3,2023-08-18T14:30:00.000Z
lesson_id_5132,group_id_5,2023-08-18T16:30:00.000Z
lesson_id_5133,group_id_18,2023-08-18T11:30:00.000Z
lesson_id_5134,group_id_11,2023-08-18T10:30:00.000Z
lesson_id_5135,group_id_9,2023-08-19T12:30:00.000Z
lesson_id_5136,group_id_10,2023-08-19T11:00:00.000Z
lesson_id_5137,group_id_11,2023-08-19T09:00:00.000Z
lesson_id_5138,group_id_2,2023-08-19T14:30:00.000Z
lesson_id_5139,group_id_12,2023-08-19T11:30:00.000Z
lesson_id_5140,group_id_13,2023-08-19T17:00:00.000Z
lesson_id_5141,group_id_14,2023-08-19T19:30:00.000Z
lesson_id_5142,group_id_6,2023-08-20T14:00:00.000Z
lesson_id_5143,group_id_10,2023-08-20T14:00:00.000Z
lesson_id_5144,group_id_17,2023-08-20T09:00:00.000Z
lesson_id_5145,group_id_16,2023-08-20T10:00:00.000Z
lesson_id_5146,group_id_5,2023-08-20T11:00:00.000Z
lesson_id_5147,group_id_17,2023-08-20T11:00:00.000Z
lesson_id_5148,group_id_3,2023-08-20T21:30:00.000Z
lesson_id_5149,group_id_11,2023-08-21T10:30:00.000Z
lesson_id_5150,group_id_11,2023-08-21T21:00:00.000Z
lesson_id_5151,group_id_16,2023-08-21T15:00:00.000Z
lesson_id_5152,group_id_17,2023-08-21T15:30:00.000Z
lesson_id_5153,group_id_5,2023-08-21T17:00:00.000Z
lesson_id_5154,group_id_7,2023-08-21T16:00:00.000Z
lesson_id_5155,group_id_9,2023-08-22T12:00:00.000Z
lesson_id_5156,group_id_2,2023-08-22T19:00:00.000Z
lesson_id_5157,group_id_2,2023-08-22T19:00:00.000Z
lesson_id_5158,group_id_16,2023-08-22T09:00:00.000Z
lesson_id_5159,group_id_8,2023-08-23T11:00:00.000Z
lesson_id_5160,group_id_17,2023-08-23T14:30:00.000Z
lesson_id_5161,group_id_13,2023-08-23T21:30:00.000Z
lesson_id_5162,group_id_1,2023-08-23T17:30:00.000Z
lesson_id_5163,group_id_16,2023-08-23T09:30:00.000Z
lesson_id_5164,group_id_3,2023-08-24T09:00:00.000Z
lesson_id_5165,group_id_19,2023-08-24T09:00:00.000Z
lesson_id_5166,group_id_8,2023-08-24T18:30:00.000Z
lesson_id_5167,group_id_1,2023-08-24T14:00:00.000Z
lesson_id_5168,group_id_19,2023-08-24T14:00:00.000Z
lesson_id_5169,group_id_13,2023-08-24T12:00:00.000Z
lesson_id_5170,group_id_18,2023-08-24T09:30:00.000Z
lesson_id_5171,group_id_9,2023-08-24T17:30:00.000Z
lesson_id_5172,group_id_13,2023-08-25T11:00:00.000Z
lesson_id_5173,group_id_20,2023-08-25T13:30:00.000Z
lesson_id_5174,group_id_7,2023-08-25T14:30:00.000Z
lesson_id_5175,group_id_13,2023-08-25T10:30:00.000Z
lesson_id_5176,group_id_15,2023-08-25T09:30:00.000Z
lesson_id_5177,group_id_20,2023-08-25T19:30:00.000Z
lesson_id_5178,group_id_7,2023-08-25T11:00:00.000Z
lesson_id_5179,group_id_2,2023-08-25T15:00:00.000Z
lesson_id_5180,group_id_7,2023-08-26T21:30:00.000Z
lesson_id_5181,group_id_7,2023-08-26T18:30:00.000Z
lesson_id_5182,group_id_12,2023-08-26T16:00:00.000Z
lesson_id_5183,group_id_8,2023-08-26T18:30:00.000Z
lesson_id_5184,group_id_7,2023-08-26T17:00:00.000Z
lesson_id_5185,group_id_1,2023-08-27T12:00:00.000Z
lesson_id_5186,group_id_11,2023-08-27T12:30:00.000Z
lesson_id_5187,group_id_13,2023-08-27T20:30:00.000Z
lesson_id_5188,group_id_15,2023-08-27T15:00:00.000Z
lesson_id_5189,group_id_16,2023-08-27T16:30:00.000Z
lesson_id_5190,group_id_8,2023-08-27T10:00:00.000Z
lesson_id_5191,group_id_1,2023-08-28T18:00:00.000Z
lesson_id_5192,group_id_1,2023-08-28T13:00:00.000Z
lesson_id_5193,group_id_10,2023-08-28T16:30:00.000Z
lesson_id_5194,group_id_19,2023-08-28T11:00:00.000Z
lesson_id_5195,group_id_12,2023-08-29T12:00:00.000Z
lesson_id_5196,group_id_14,2023-08-29T20:30:00.000Z
lesson_id_5197,group_id_3,2023-08-29T13:30:00.000Z
lesson_id_5198,group_id_1,2023-08-29T13:00:00.000Z
lesson_id_5199,group_id_10,2023-08-30T11:30:00.000Z
lesson_id_5200,group_id_15,2023-08-30T21:00:00.000Z
lesson_id_5201,group_id_4,2023-08-30T19:00:00.000Z
lesson_id_5202,group_id_16,2023-08-30T11:00:00.000Z
lesson_id_5203,group_id_3,2023-08-31T20:00:00.000Z
lesson_id_5204,group_id_15,2023-08-31T18:30:00.000Z
lesson_id_5205,group_id_9,2023-08-31T09:30:00.000Z
lesson_id_5206,group_id_3,2023-08-31T20:00:00.000Z
lesson_id_5207,group_id_3,2023-09-01T15:30:00.000Z
lesson_id_5208,group_id_1,2023-09-01T09:30:00.000Z
lesson_id_5209,group_id_14,2023-09-01T16:30:00.000Z
lesson_id_5210,group_id_6,2023-09-01T09:00:00.000Z
lesson_id_5211,group_id_3,2023-09-01T21:30:00.000Z
lesson_id_5212,group_id_10,2023-09-01T20:30:00.000Z
lesson_id_5213,group_id_7,2023-09-01T21:30:00.000Z
lesson_id_5214,group_id_1,2023-09-01T19:30:00.000Z
lesson_id_5215,group_id_7,2023-09-01T12:30:00.000Z
lesson_id_5216,group_id_1,2023-09-01T19:00:00.000Z
lesson_id_5217,group_id_19,2023-09-01T15:30:00.000Z
lesson_id_5218,group_id_8,2023-09-01T20:00:00.000Z
lesson_id_5219,group_id_10,2023-09-01T14:00:00.000Z
lesson_id_5220,group_id_20,2023-09-01T14:30:00.000Z
lesson_id_5221,group_id_16,2023-09-01T17:00:00.000Z
lesson_id_5222,group_id_12,2023-09-02T20:00:00.000Z
lesson_id_5223,group_id_11,2023-09-02T20:30:00.000Z
lesson_id_5224,group_id_14,2023-09-02T11:30:00.000Z
lesson_id_5225,group_id_12,2023-09-02T16:30:00.000Z
lesson_id_5226,group_id_10,2023-09-02T11:30:00.000Z
lesson_id_5227,group_id_18,2023-09-02T15:30:00.000Z
lesson_id_5228,group_id_14,2023-09-02T10:30:00.000Z
lesson_id_5229,group_id_5,2023-09-02T14:30:00.000Z
lesson_id_5230,group_id_15,2023-09-02T16:00:00.000Z
lesson_id_5231,group_id_2,2023-09-02T14:00:00.000Z
lesson_id_5232,group_id_20,2023-09-02T14:00:00.000Z
lesson_id_5233,group_id_19,2023-09-02T11:00:00.000Z
lesson_id_5234,group_id_13,2023-09-02T10:30:00.000Z
lesson_id_5235,group_id_4,2023-09-02T17:00:00.000Z
lesson_id_5236,group_id_17,2023-09-02T10:00:00.000Z
lesson_id_5237,group_id_9,2023-09-02T17:00:00.000Z
lesson_id_5238,group_id_11,2023-09-03T16:00:00.000Z
lesson_id_5239,group_id_11,2023-09-03T20:30:00.000Z
lesson_id_5240,group_id_18,2023-09-03T15:30:00.000Z
lesson_id_5241,group_id_8,2023-09-03T18:30:00.000Z
lesson_id_5242,group_id_14,2023-09-03T20:00:00.000Z
lesson_id_5243,group_id_8,2023-09-03T19:30:00.000Z
lesson_id_5244,group_id_5,2023-09-03T20:00:00.000Z
lesson_id_5245,group_id_1,2023-09-03T21:00:00.000Z
lesson_id_5246,group_id_16,2023-09-03T11:00:00.000Z
lesson_id_5247,group_id_10,2023-09-03T12:30:00.000Z
lesson_id_5248,group_id_10,2023-09-03T12:00:00.000Z
lesson_id_5249,group_id_7,2023-09-03T09:00:00.000Z
lesson_id_5250,group_id_1,2023-09-03T13:00:00.000Z
lesson_id_5251,group_id_7,2023-09-03T11:00:00.000Z
lesson_id_5252,group_id_3,2023-09-03T13:30:00.000Z
lesson_id_5253,group_id_14,2023-09-04T14:30:00.000Z
lesson_id_5254,group_id_1,2023-09-04T20:30:00.000Z
lesson_id_5255,group_id_11,2023-09-04T15:30:00.000Z
lesson_id_5256,group_id_7,2023-09-04T13:30:00.000Z
lesson_id_5257,group_id_20,2023-09-04T18:30:00.000Z
lesson_id_5258,group_id_20,2023-09-04T18:00:00.000Z
lesson_id_5259,group_id_16,2023-09-04T09:30:00.000Z
lesson_id_5260,group_id_11,2023-09-04T14:00:00.000Z
lesson_id_5261,group_id_9,2023-09-04T20:30:00.000Z
lesson_id_5262,group_id_13,2023-09-04T21:00:00.000Z
lesson_id_5263,group_id_14,2023-09-04T20:30:00.000Z
lesson_id_5264,group_id_16,2023-09-04T09:30:00.000Z
lesson_id_5265,group_id_2,2023-09-04T16:00:00.000Z
lesson_id_5266,group_id_16,2023-09-04T13:00:00.000Z
lesson_id_5267,group_id_8,2023-09-05T20:00:00.000Z
lesson_id_5268,group_id_15,2023-09-05T15:30:00.000Z
lesson_id_5269,group_id_8,2023-09-05T18:30:00.000Z
lesson_id_5270,group_id_2,2023-09-05T14:30:00.000Z
lesson_id_5271,group_id_18,2023-09-05T21:30:00.000Z
lesson_id_5272,group_id_7,2023-09-05T18:30:00.000Z
lesson_id_5273,group_id_4,2023-09-05T09:00:00.000Z
lesson_id_5274,group_id_19,2023-09-05T19:00:00.000Z
lesson_id_5275,group_id_17,2023-09-05T16:00:00.000Z
lesson_id_5276,group_id_17,2023-09-05T11:30:00.000Z
lesson_id_5277,group_id_9,2023-09-05T20:30:00.000Z
lesson_id_5278,group_id_18,2023-09-05T19:00:00.000Z
lesson_id_5279,group_id_9,2023-09-05T18:00:00.000Z
lesson_id_5280,group_id_17,2023-09-05T16:00:00.000Z
lesson_id_5281,group_id_10,2023-09-06T11:00:00.000Z
lesson_id_5282,group_id_10,2023-09-06T18:30:00.000Z
lesson_id_5283,group_id_14,2023-09-06T10:00:00.000Z
lesson_id_5284,group_id_3,2023-09-06T12:30:00.000Z
lesson_id_5285,group_id_16,2023-09-06T12:00:00.000Z
lesson_id_5286,group_id_13,2023-09-06T21:00:00.000Z
lesson_id_5287,group_id_13,2023-09-06T09:30:00.000Z
lesson_id_5288,group_id_6,2023-09-06T12:30:00.000Z
lesson_id_5289,group_id_19,2023-09-06T16:00:00.000Z
lesson_id_5290,group_id_15,2023-09-06T21:00:00.000Z
lesson_id_5291,group_id_4,2023-09-06T11:00:00.000Z
lesson_id_5292,group_id_5,2023-09-06T20:00:00.000Z
lesson_id_5293,group_id_15,2023-09-06T16:30:00.000Z
lesson_id_5294,group_id_14,2023-09-06T09:30:00.000Z
lesson_id_5295,group_id_18,2023-09-06T10:30:00.000Z
lesson_id_5296,group_id_16,2023-09-06T09:30:00.000Z
lesson_id_5297,group_id_14,2023-09-06T17:30:00.000Z
lesson_id_5298,group_id_3,2023-09-07T10:30:00.000Z
lesson_id_5299,group_id_12,2023-09-07T16:30:00.000Z
lesson_id_5300,group_id_17,2023-09-07T12:00:00.000Z
lesson_id_5301,group_id_4,2023-09-07T09:00:00.000Z
lesson_id_5302,group_id_3,2023-09-07T18:00:00.000Z
lesson_id_5303,group_id_7,2023-09-07T16:30:00.000Z
lesson_id_5304,group_id_18,2023-09-07T13:30:00.000Z
lesson_id_5305,group_id_3,2023-09-07T21:00:00.000Z
lesson_id_5306,group_id_19,2023-09-07T15:00:00.000Z
lesson_id_5307,group_id_18,2023-09-07T09:00:00.000Z
lesson_id_5308,group_id_7,2023-09-07T11:30:00.000Z
lesson_id_5309,group_id_5,2023-09-07T20:30:00.000Z
lesson_id_5310,group_id_1,2023-09-07T14:00:00.000Z
lesson_id_5311,group_id_17,2023-09-07T21:00:00.000Z
lesson_id_5312,group_id_17,2023-09-08T19:30:00.000Z
lesson_id_5313,group_id_19,2023-09-08T17:00:00.000Z
lesson_id_5314,group_id_10,2023-09-08T21:00:00.000Z
lesson_id_5315,group_id_11,2023-09-08T12:30:00.000Z
lesson_id_5316,group_id_7,2023-09-08T12:30:00.000Z
lesson_id_5317,group_id_16,2023-09-08T16:00:00.000Z
lesson_id_5318,group_id_4,2023-09-08T11:30:00.000Z
lesson_id_5319,group_id_18,2023-09-08T19:00:00.000Z
lesson_id_5320,group_id_5,2023-09-08T19:00:00.000Z
lesson_id_5321,group_id_17,2023-09-08T11:00:00.000Z
lesson_id_5322,group_id_16,2023-09-08T17:00:00.000Z
lesson_id_5323,group_id_19,2023-09-08T11:00:00.000Z
lesson_id_5324,group_id_14,2023-09-08T19:30:00.000Z
lesson_id_5325,group_id_8,2023-09-08T13:30:00.000Z
lesson_id_5326,group_id_14,2023-09-09T09:30:00.000Z
lesson_id_5327,group_id_13,2023-09-09T09:00:00.000Z
lesson_id_5328,group_id_12,2023-09-09T15:30:00.000Z
lesson_id_5329,group_id_20,2023-09-09T12:00:00.000Z
lesson_id_5330,group_id_16,2023-09-09T18:30:00.000Z
lesson_id_5331,group_id_6,2023-09-09T12:30:00.000Z
lesson_id_5332,group_id_16,2023-09-09T21:00:00.000Z
lesson_id_5333,group_id_14,2023-09-09T18:00:00.000Z
lesson_id_5334,group_id_14,2023-09-09T10:00:00.000Z
lesson_id_5335,group_id_5,2023-09-09T21:00:00.000Z
lesson_id_5336,group_id_12,2023-09-09T13:30:00.000Z
lesson_id_5337,group_id_9,2023-09-09T16:30:00.000Z
lesson_id_5338,group_id_10,2023-09-09T17:30:00.000Z
lesson_id_5339,group_id_10,2023-09-09T16:30:00.000Z
lesson_id_5340,group_id_19,2023-09-10T20:00:00.000Z
lesson_id_5341,group_id_16,2023-09-10T14:00:00.000Z
lesson_id_5342,group_id_16,2023-09-10T14:00:00.000Z
lesson_id_5343,group_id_9,2023-09-10T19:30:00.000Z
lesson_id_5344,group_id_9,2023-09-10T13:00:00.000Z
lesson_id_5345,group_id_11,2023-09-10T14:00:00.000Z
lesson_id_5346,group_id_19,2023-09-10T12:30:00.000Z
lesson_id_5347,group_id_10,2023-09-10T12:30:00.000Z
lesson_id_5348,group_id_17,2023-09-10T19:30:00.000Z
lesson_id_5349,group_id_9,2023-09-10T13:30:00.000Z
lesson_id_5350,group_id_7,2023-09-10T21:00:00.000Z
lesson_id_5351,group_id_10,2023-09-10T12:30:00.000Z
lesson_id_5352,group_id_18,2023-09-10T17:30:00.000Z
lesson_id_5353,group_id_7,2023-09-10T21:30:00.000Z
lesson_id_5354,group_id_19,2023-09-10T17:00:00.000Z
lesson_id_5355,group_id_4,2023-09-10T20:30:00.000Z
lesson_id_5356,group_id_8,2023-09-10T12:30:00.000Z
lesson_id_5357,group_id_16,2023-09-11T14:00:00.000Z
lesson_id_5358,group_id_13,2023-09-11T16:30:00.000Z
lesson_id_5359,group_id_19,2023-09-11T16:30:00.000Z
lesson_id_5360,group_id_5,2023-09-11T13:00:00.000Z
lesson_id_5361,group_id_9,2023-09-11T10:30:00.000Z
lesson_id_5362,group_id_18,2023-09-11T15:00:00.000Z
lesson_id_5363,group_id_3,2023-09-11T12:30:00.000Z
lesson_id_5364,group_id_16,2023-09-11T16:30:00.000Z
lesson_id_5365,group_id_17,2023-09-11T18:30:00.000Z
lesson_id_5366,group_id_7,2023-09-11T13:00:00.000Z
lesson_id_5367,group_id_14,2023-09-11T19:30:00.000Z
lesson_id_5368,group_id_20,2023-09-11T10:30:00.000Z
lesson_id_5369,group_id_14,2023-09-11T15:30:00.000Z
lesson_id_5370,group_id_4,2023-09-11T11:00:00.000Z
lesson_id_5371,group_id_4,2023-09-11T14:00:00.000Z
lesson_id_5372,group_id_3,2023-09-12T13:00:00.000Z
lesson_id_5373,group_id_18,2023-09-12T17:30:00.000Z
lesson_id_5374,group_id_5,2023-09-12T21:00:00.000Z
lesson_id_5375,group_id_14,2023-09-12T12:00:00.000Z
lesson_id_5376,group_id_19,2023-09-12T09:00:00.000Z
lesson_id_5377,group_id_4,2023-09-12T14:30:00.000Z
lesson_id_5378,group_id_10,2023-09-12T15:00:00.000Z
lesson_id_5379,group_id_8,2023-09-12T12:30:00.000Z
lesson_id_5380,group_id_18,2023-09-12T14:00:00.000Z
lesson_id_5381,group_id_5,2023-09-12T09:30:00.000Z
lesson_id_5382,group_id_8,2023-09-12T11:30:00.000Z
lesson_id_5383,group_id_7,2023-09-12T17:00:00.000Z
lesson_id_5384,group_id_6,2023-09-12T10:30:00.000Z
lesson_id_5385,group_id_16,2023-09-12T10:00:00.000Z
lesson_id_5386,group_id_14,2023-09-13T12:00:00.000Z
lesson_id_5387,group_id_15,2023-09-13T18:00:00.000Z
lesson_id_5388,group_id_6,2023-09-13T12:30:00.000Z
lesson_id_5389,group_id_4,2023-09-13T09:00:00.000Z
lesson_id_5390,group_id_10,2023-09-13T15:30:00.000Z
lesson_id_5391,group_id_15,2023-09-13T12:00:00.000Z
lesson_id_5392,group_id_4,2023-09-13T10:30:00.000Z
lesson_id_5393,group_id_15,2023-09-13T16:00:00.000Z
lesson_id_5394,group_id_13,2023-09-13T18:30:00.000Z
lesson_id_5395,group_id_1,2023-09-13T17:30:00.000Z
lesson_id_5396,group_id_7,2023-09-13T19:30:00.000Z
lesson_id_5397,group_id_14,2023-09-13T21:30:00.000Z
lesson_id_5398,group_id_11,2023-09-13T09:30:00.000Z
lesson_id_5399,group_id_17,2023-09-13T18:30:00.000Z
lesson_id_5400,group_id_15,2023-09-13T18:00:00.000Z
lesson_id_5401,group_id_5,2023-09-14T20:00:00.000Z
lesson_id_5402,group_id_20,2023-09-14T20:30:00.000Z
lesson_id_5403,group_id_6,2023-09-14T21:30:00.000Z
lesson_id_5404,group_id_7,2023-09-14T12:30:00.000Z
lesson_id_5405,group_id_12,2023-09-14T15:30:00.000Z
lesson_id_5406,group_id_8,2023-09-14T20:30:00.000Z
lesson_id_5407,group_id_8,2023-09-14T15:30:00.000Z
lesson_id_5408,group_id_1,2023-09-14T19:00:00.000Z
lesson_id_5409,group_id_3,2023-09-14T16:00:00.000Z
lesson_id_5410,group_id_13,2023-09-14T18:30:00.000Z
lesson_id_5411,group_id_12,2023-09-14T15:00:00.000Z
lesson_id_5412,group_id_16,2023-09-14T15:30:00.000Z
lesson_id_5413,group_id_14,2023-09-14T10:30:00.000Z
lesson_id_5414,group_id_9,2023-09-14T14:00:00.000Z
lesson_id_5415,group_id_9,2023-09-14T14:30:00.000Z
lesson_id_5416,group_id_16,2023-09-14T11:00:00.000Z
lesson_id_5417,group_id_19,2023-09-15T19:00:00.000Z
lesson_id_5418,group_id_2,2023-09-15T15:30:00.000Z
lesson_id_5419,group_id_2,2023-09-15T21:00:00.000Z
lesson_id_5420,group_id_3,2023-09-15T20:00:00.000Z
lesson_id_5421,group_id_3,2023-09-15T18:00:00.000Z
lesson_id_5422,group_id_9,2023-09-15T10:30:00.000Z
lesson_id_5423,group_id_15,2023-09-15T11:30:00.000Z
lesson_id_5424,group_id_5,2023-09-15T15:30:00.000Z
lesson_id_5425,group_id_6,2023-09-15T12:30:00.000Z
lesson_id_5426,group_id_10,2023-09-15T11:00:00.000Z
lesson_id_5427,group_id_8,2023-09-15T10:00:00.000Z
lesson_id_5428,group_id_19,2023-09-15T19:00:00.000Z
lesson_id_5429,group_id_10,2023-09-15T17:30:00.000Z
lesson_id_5430,group_id_14,2023-09-15T11:00:00.000Z
lesson_id_5431,group_id_1,2023-09-15T21:00:00.000Z
lesson_id_5432,group_id_3,2023-09-16T10:00:00.000Z
lesson_id_5433,group_id_9,2023-09-16T21:00:00.000Z
lesson_id_5434,group_id_18,2023-09-16T10:30:00.000Z
lesson_id_5435,group_id_18,2023-09-16T21:30:00.000Z
lesson_id_5436,group_id_6,2023-09-16T11:00:00.000Z
lesson_id_5437,group_id_8,2023-09-16T21:00:00.000Z
lesson_id_5438,group_id_11,2023-09-16T11:30:00.000Z
lesson_id_5439,group_id_17,2023-09-16T09:00:00.000Z
lesson_id_5440,group_id_13,2023-09-16T11:00:00.000Z
lesson_id_5441,group_id_2,2023-09-16T16:00:00.000Z
lesson_id_5442,group_id_5,2023-09-16T12:30:00.000Z
lesson_id_5443,group_id_19,2023-09-16T21:30:00.000Z
lesson_id_5444,group_id_15,2023-09-16T12:30:00.000Z
lesson_id_5445,group_id_6,2023-09-16T20:00:00.000Z
lesson_id_5446,group_id_8,2023-09-16T11:00:00.000Z
lesson_id_5447,group_id_3,2023-09-16T15:00:00.000Z
lesson_id_5448,group_id_1,2023-09-16T13:30:00.000Z
lesson_id_5449,group_id_17,2023-09-16T21:30:00.000Z
lesson_id_5450,group_id_18,2023-09-17T17:30:00.000Z
lesson_id_5451,group_id_17,2023-09-17T16:30:00.000Z
lesson_id_5452,group_id_20,2023-09-17T18:30:00.000Z
lesson_id_5453,group_id_9,2023-09-17T17:30:00.000Z
lesson_id_5454,group_id_6,2023-09-17T17:30:00.000Z
lesson_id_5455,group_id_5,2023-09-17T21:00:00.000Z
lesson_id_5456,group_id_7,2023-09-17T10:30:00.000Z
lesson_id_5457,group_id_10,2023-09-17T10:30:00.000Z
lesson_id_5458,group_id_13,2023-09-17T15:30:00.000Z
lesson_id_5459,group_id_12,2023-09-17T09:30:00.000Z
lesson_id_5460,group_id_16,2023-09-17T12:00:00.000Z
lesson_id_5461,group_id_7,2023-09-17T15:00:00.000Z
lesson_id_5462,group_id_15,2023-09-17T18:00:00.000Z
lesson_id_5463,group_id_10,2023-09-17T15:00:00.000Z
lesson_id_5464,group_id_5,2023-09-17T09:00:00.000Z
lesson_id_5465,group_id_15,2023-09-17T13:30:00.000Z
lesson_id_5466,group_id_13,2023-09-17T16:30:00.000Z
lesson_id_5467,group_id_7,2023-09-18T16:00:00.000Z
lesson_id_5468,group_id_14,2023-09-18T09:00:00.000Z
lesson_id_5469,group_id_5,2023-09-18T19:00:00.000Z
lesson_id_5470,group_id_10,2023-09-18T14:00:00.000Z
lesson_id_5471,group_id_12,2023-09-18T16:30:00.000Z
lesson_id_5472,group_id_14,2023-09-18T10:30:00.000Z
lesson_id_5473,group_id_12,2023-09-18T17:30:00.000Z
lesson_id_5474,group_id_2,2023-09-18T16:00:00.000Z
