_id,lessonId,studentId
attendance_id_32507,lesson_id_5911,student_id_33
attendance_id_32508,lesson_id_5911,student_id_85
attendance_id_32509,lesson_id_5911,student_id_120
attendance_id_32510,lesson_id_5911,student_id_6
attendance_id_32511,lesson_id_5912,student_id_116
attendance_id_32512,lesson_id_5912,student_id_15
attendance_id_32513,lesson_id_5912,student_id_118
attendance_id_32514,lesson_id_5912,student_id_128
attendance_id_32515,lesson_id_5912,student_id_48
attendance_id_32516,lesson_id_5912,student_id_77
attendance_id_32517,lesson_id_5912,student_id_65
attendance_id_32518,lesson_id_5913,student_id_77
attendance_id_32519,lesson_id_5913,student_id_121
attendance_id_32520,lesson_id_5913,student_id_84
attendance_id_32521,lesson_id_5913,student_id_113
attendance_id_32522,lesson_id_5913,student_id_18
attendance_id_32523,lesson_id_5913,student_id_27
attendance_id_32524,lesson_id_5914,student_id_29
attendance_id_32525,lesson_id_5914,student_id_96
attendance_id_32526,lesson_id_5914,student_id_107
attendance_id_32527,lesson_id_5914,student_id_135
attendance_id_32528,lesson_id_5914,student_id_125
attendance_id_32529,lesson_id_5915,student_id_30
attendance_id_32530,lesson_id_5915,student_id_11
attendance_id_32531,lesson_id_5915,student_id_34
attendance_id_32532,lesson_id_5915,student_id_77
attendance_id_32533,lesson_id_5915,student_id_41
attendance_id_32534,lesson_id_5916,student_id_76
attendance_id_32535,lesson_id_5916,student_id_82
attendance_id_32536,lesson_id_5916,student_id_110
attendance_id_32537,lesson_id_5916,student_id_60
attendance_id_32538,lesson_id_5916,student_id_147
attendance_id_32539,lesson_id_5916,student_id_72
attendance_id_32540,lesson_id_5916,student_id_110
attendance_id_32541,lesson_id_5917,student_id_96
attendance_id_32542,lesson_id_5917,student_id_132
attendance_id_32543,lesson_id_5917,student_id_55
attendance_id_32544,lesson_id_5917,student_id_26
attendance_id_32545,lesson_id_5917,student_id_4
attendance_id_32546,lesson_id_5917,student_id_147
attendance_id_32547,lesson_id_5918,student_id_50
attendance_id_32548,lesson_id_5918,student_id_89
attendance_id_32549,lesson_id_5918,student_id_143
attendance_id_32550,lesson_id_5918,student_id_89
attendance_id_32551,lesson_id_5919,student_id_35
attendance_id_32552,lesson_id_5919,student_id_97
attendance_id_32553,lesson_id_5919,student_id_49
attendance_id_32554,lesson_id_5919,student_id_48
attendance_id_32555,lesson_id_5919,student_id_122
attendance_id_32556,lesson_id_5919,student_id_90
attendance_id_32557,lesson_id_5919,student_id_9
attendance_id_32558,lesson_id_5920,student_id_126
attendance_id_32559,lesson_id_5920,student_id_19
attendance_id_32560,lesson_id_5920,student_id_40
attendance_id_32561,lesson_id_5920,student_id_100
attendance_id_32562,lesson_id_5920,student_id_79
attendance_id_32563,lesson_id_5921,student_id_29
attendance_id_32564,lesson_id_5921,student_id_2
attendance_id_32565,lesson_id_5921,student_id_45
attendance_id_32566,lesson_id_5921,student_id_61
attendance_id_32567,lesson_id_5921,student_id_141
attendance_id_32568,lesson_id_5922,student_id_42
attendance_id_32569,lesson_id_5922,student_id_133
attendance_id_32570,lesson_id_5922,student_id_141
attendance_id_32571,lesson_id_5922,student_id_8
attendance_id_32572,lesson_id_5922,student_id_126
attendance_id_32573,lesson_id_5922,student_id_64
attendance_id_32574,lesson_id_5922,student_id_112
attendance_id_32575,lesson_id_5923,student_id_79
attendance_id_32576,lesson_id_5923,student_id_146
attendance_id_32577,lesson_id_5923,student_id_127
attendance_id_32578,lesson_id_5923,student_id_11
attendance_id_32579,lesson_id_5923,student_id_97
attendance_id_32580,lesson_id_5923,student_id_81
attendance_id_32581,lesson_id_5923,student_id_149
attendance_id_32582,lesson_id_5924,student_id_30
attendance_id_32583,lesson_id_5924,student_id_145
attendance_id_32584,lesson_id_5924,student_id_104
attendance_id_32585,lesson_id_5924,student_id_69
attendance_id_32586,lesson_id_5925,student_id_62
attendance_id_32587,lesson_id_5925,student_id_89
attendance_id_32588,lesson_id_5925,student_id_106
attendance_id_32589,lesson_id_5925,student_id_37
attendance_id_32590,lesson_id_5925,student_id_49
attendance_id_32591,lesson_id_5926,student_id_7
attendance_id_32592,lesson_id_5926,student_id_45
attendance_id_32593,lesson_id_5926,student_id_19
attendance_id_32594,lesson_id_5926,student_id_20
attendance_id_32595,lesson_id_5926,student_id_31
attendance_id_32596,lesson_id_5926,student_id_131
attendance_id_32597,lesson_id_5927,student_id_2
attendance_id_32598,lesson_id_5927,student_id_12
attendance_id_32599,lesson_id_5927,student_id_2
attendance_id_32600,lesson_id_5927,student_id_11
attendance_id_32601,lesson_id_5927,student_id_138
attendance_id_32602,lesson_id_5927,student_id_36
attendance_id_32603,lesson_id_5927,student_id_46
attendance_id_32604,lesson_id_5928,student_id_15
attendance_id_32605,lesson_id_5928,student_id_92
attendance_id_32606,lesson_id_5928,student_id_61
attendance_id_32607,lesson_id_5928,student_id_34
attendance_id_32608,lesson_id_5928,student_id_43
attendance_id_32609,lesson_id_5929,student_id_139
attendance_id_32610,lesson_id_5929,student_id_61
attendance_id_32611,lesson_id_5929,student_id_148
attendance_id_32612,lesson_id_5929,student_id_92
attendance_id_32613,lesson_id_5930,student_id_13
attendance_id_32614,lesson_id_5930,student_id_136
attendance_id_32615,lesson_id_5930,student_id_147
attendance_id_32616,lesson_id_5930,student_id_136
attendance_id_32617,lesson_id_5930,student_id_8
attendance_id_32618,lesson_id_5930,student_id_75
attendance_id_32619,lesson_id_5930,student_id_109
attendance_id_32620,lesson_id_5931,student_id_19
attendance_id_32621,lesson_id_5931,student_id_115
attendance_id_32622,lesson_id_5931,student_id_30
attendance_id_32623,lesson_id_5931,student_id_4
attendance_id_32624,lesson_id_5931,student_id_24
attendance_id_32625,lesson_id_5931,student_id_74
attendance_id_32626,lesson_id_5931,student_id_121
attendance_id_32627,lesson_id_5932,student_id_68
attendance_id_32628,lesson_id_5932,student_id_120
attendance_id_32629,lesson_id_5932,student_id_91
attendance_id_32630,lesson_id_5932,student_id_145
attendance_id_32631,lesson_id_5932,student_id_26
attendance_id_32632,lesson_id_5933,student_id_125
attendance_id_32633,lesson_id_5933,student_id_50
attendance_id_32634,lesson_id_5933,student_id_146
attendance_id_32635,lesson_id_5933,student_id_12
attendance_id_32636,lesson_id_5934,student_id_108
attendance_id_32637,lesson_id_5934,student_id_83
attendance_id_32638,lesson_id_5934,student_id_15
attendance_id_32639,lesson_id_5934,student_id_104
attendance_id_32640,lesson_id_5934,student_id_132
attendance_id_32641,lesson_id_5934,student_id_136
attendance_id_32642,lesson_id_5934,student_id_129
attendance_id_32643,lesson_id_5935,student_id_119
attendance_id_32644,lesson_id_5935,student_id_110
attendance_id_32645,lesson_id_5935,student_id_10
attendance_id_32646,lesson_id_5935,student_id_47
attendance_id_32647,lesson_id_5935,student_id_120
attendance_id_32648,lesson_id_5935,student_id_51
attendance_id_32649,lesson_id_5936,student_id_109
attendance_id_32650,lesson_id_5936,student_id_6
attendance_id_32651,lesson_id_5936,student_id_62
attendance_id_32652,lesson_id_5936,student_id_90
attendance_id_32653,lesson_id_5937,student_id_40
attendance_id_32654,lesson_id_5937,student_id_79
attendance_id_32655,lesson_id_5937,student_id_88
attendance_id_32656,lesson_id_5937,student_id_4
attendance_id_32657,lesson_id_5938,student_id_52
attendance_id_32658,lesson_id_5938,student_id_33
attendance_id_32659,lesson_id_5938,student_id_119
attendance_id_32660,lesson_id_5938,student_id_16
attendance_id_32661,lesson_id_5938,student_id_90
attendance_id_32662,lesson_id_5938,student_id_40
attendance_id_32663,lesson_id_5938,student_id_71
attendance_id_32664,lesson_id_5939,student_id_110
attendance_id_32665,lesson_id_5939,student_id_66
attendance_id_32666,lesson_id_5939,student_id_81
attendance_id_32667,lesson_id_5939,student_id_111
attendance_id_32668,lesson_id_5940,student_id_98
attendance_id_32669,lesson_id_5940,student_id_138
attendance_id_32670,lesson_id_5940,student_id_107
attendance_id_32671,lesson_id_5940,student_id_97
attendance_id_32672,lesson_id_5940,student_id_120
attendance_id_32673,lesson_id_5940,student_id_102
attendance_id_32674,lesson_id_5941,student_id_106
attendance_id_32675,lesson_id_5941,student_id_31
attendance_id_32676,lesson_id_5941,student_id_72
attendance_id_32677,lesson_id_5941,student_id_43
attendance_id_32678,lesson_id_5941,student_id_130
attendance_id_32679,lesson_id_5941,student_id_79
attendance_id_32680,lesson_id_5942,student_id_5
attendance_id_32681,lesson_id_5942,student_id_2
attendance_id_32682,lesson_id_5942,student_id_4
attendance_id_32683,lesson_id_5942,student_id_29
attendance_id_32684,lesson_id_5943,student_id_114
attendance_id_32685,lesson_id_5943,student_id_68
attendance_id_32686,lesson_id_5943,student_id_49
attendance_id_32687,lesson_id_5943,student_id_115
attendance_id_32688,lesson_id_5943,student_id_131
attendance_id_32689,lesson_id_5944,student_id_126
attendance_id_32690,lesson_id_5944,student_id_25
attendance_id_32691,lesson_id_5944,student_id_5
attendance_id_32692,lesson_id_5944,student_id_122
attendance_id_32693,lesson_id_5944,student_id_62
attendance_id_32694,lesson_id_5944,student_id_130
attendance_id_32695,lesson_id_5945,student_id_49
attendance_id_32696,lesson_id_5945,student_id_47
attendance_id_32697,lesson_id_5945,student_id_38
attendance_id_32698,lesson_id_5945,student_id_84
attendance_id_32699,lesson_id_5945,student_id_139
attendance_id_32700,lesson_id_5946,student_id_58
attendance_id_32701,lesson_id_5946,student_id_124
attendance_id_32702,lesson_id_5946,student_id_110
attendance_id_32703,lesson_id_5946,student_id_43
attendance_id_32704,lesson_id_5946,student_id_37
attendance_id_32705,lesson_id_5947,student_id_61
attendance_id_32706,lesson_id_5947,student_id_69
attendance_id_32707,lesson_id_5947,student_id_85
attendance_id_32708,lesson_id_5947,student_id_12
attendance_id_32709,lesson_id_5947,student_id_30
attendance_id_32710,lesson_id_5948,student_id_71
attendance_id_32711,lesson_id_5948,student_id_31
attendance_id_32712,lesson_id_5948,student_id_121
attendance_id_32713,lesson_id_5948,student_id_127
attendance_id_32714,lesson_id_5948,student_id_104
attendance_id_32715,lesson_id_5948,student_id_95
attendance_id_32716,lesson_id_5949,student_id_138
attendance_id_32717,lesson_id_5949,student_id_108
attendance_id_32718,lesson_id_5949,student_id_112
attendance_id_32719,lesson_id_5949,student_id_21
attendance_id_32720,lesson_id_5949,student_id_11
attendance_id_32721,lesson_id_5949,student_id_13
attendance_id_32722,lesson_id_5949,student_id_10
attendance_id_32723,lesson_id_5950,student_id_90
attendance_id_32724,lesson_id_5950,student_id_23
attendance_id_32725,lesson_id_5950,student_id_32
attendance_id_32726,lesson_id_5950,student_id_136
attendance_id_32727,lesson_id_5951,student_id_42
attendance_id_32728,lesson_id_5951,student_id_69
attendance_id_32729,lesson_id_5951,student_id_128
attendance_id_32730,lesson_id_5951,student_id_62
attendance_id_32731,lesson_id_5951,student_id_56
attendance_id_32732,lesson_id_5951,student_id_53
attendance_id_32733,lesson_id_5951,student_id_78
attendance_id_32734,lesson_id_5952,student_id_74
attendance_id_32735,lesson_id_5952,student_id_15
attendance_id_32736,lesson_id_5952,student_id_33
attendance_id_32737,lesson_id_5952,student_id_102
attendance_id_32738,lesson_id_5953,student_id_58
attendance_id_32739,lesson_id_5953,student_id_23
attendance_id_32740,lesson_id_5953,student_id_82
attendance_id_32741,lesson_id_5953,student_id_89
attendance_id_32742,lesson_id_5953,student_id_90
attendance_id_32743,lesson_id_5953,student_id_135
attendance_id_32744,lesson_id_5953,student_id_13
attendance_id_32745,lesson_id_5954,student_id_129
attendance_id_32746,lesson_id_5954,student_id_124
attendance_id_32747,lesson_id_5954,student_id_95
attendance_id_32748,lesson_id_5954,student_id_128
attendance_id_32749,lesson_id_5955,student_id_118
attendance_id_32750,lesson_id_5955,student_id_85
attendance_id_32751,lesson_id_5955,student_id_26
attendance_id_32752,lesson_id_5955,student_id_55
attendance_id_32753,lesson_id_5955,student_id_29
attendance_id_32754,lesson_id_5955,student_id_131
attendance_id_32755,lesson_id_5956,student_id_142
attendance_id_32756,lesson_id_5956,student_id_35
attendance_id_32757,lesson_id_5956,student_id_50
attendance_id_32758,lesson_id_5956,student_id_126
attendance_id_32759,lesson_id_5956,student_id_14
attendance_id_32760,lesson_id_5957,student_id_71
attendance_id_32761,lesson_id_5957,student_id_66
attendance_id_32762,lesson_id_5957,student_id_100
attendance_id_32763,lesson_id_5957,student_id_138
attendance_id_32764,lesson_id_5957,student_id_82
attendance_id_32765,lesson_id_5957,student_id_5
attendance_id_32766,lesson_id_5958,student_id_51
attendance_id_32767,lesson_id_5958,student_id_139
attendance_id_32768,lesson_id_5958,student_id_23
attendance_id_32769,lesson_id_5958,student_id_63
attendance_id_32770,lesson_id_5959,student_id_77
attendance_id_32771,lesson_id_5959,student_id_28
attendance_id_32772,lesson_id_5959,student_id_141
attendance_id_32773,lesson_id_5959,student_id_80
attendance_id_32774,lesson_id_5959,student_id_46
attendance_id_32775,lesson_id_5959,student_id_58
attendance_id_32776,lesson_id_5960,student_id_104
attendance_id_32777,lesson_id_5960,student_id_72
attendance_id_32778,lesson_id_5960,student_id_83
attendance_id_32779,lesson_id_5960,student_id_117
attendance_id_32780,lesson_id_5960,student_id_12
attendance_id_32781,lesson_id_5961,student_id_121
attendance_id_32782,lesson_id_5961,student_id_115
attendance_id_32783,lesson_id_5961,student_id_64
attendance_id_32784,lesson_id_5961,student_id_59
attendance_id_32785,lesson_id_5962,student_id_10
attendance_id_32786,lesson_id_5962,student_id_18
attendance_id_32787,lesson_id_5962,student_id_13
attendance_id_32788,lesson_id_5962,student_id_109
attendance_id_32789,lesson_id_5962,student_id_93
attendance_id_32790,lesson_id_5962,student_id_50
attendance_id_32791,lesson_id_5962,student_id_103
attendance_id_32792,lesson_id_5963,student_id_89
attendance_id_32793,lesson_id_5963,student_id_76
attendance_id_32794,lesson_id_5963,student_id_145
attendance_id_32795,lesson_id_5963,student_id_125
attendance_id_32796,lesson_id_5964,student_id_48
attendance_id_32797,lesson_id_5964,student_id_122
attendance_id_32798,lesson_id_5964,student_id_148
attendance_id_32799,lesson_id_5964,student_id_60
attendance_id_32800,lesson_id_5965,student_id_10
attendance_id_32801,lesson_id_5965,student_id_137
attendance_id_32802,lesson_id_5965,student_id_40
attendance_id_32803,lesson_id_5965,student_id_100
attendance_id_32804,lesson_id_5966,student_id_124
attendance_id_32805,lesson_id_5966,student_id_120
attendance_id_32806,lesson_id_5966,student_id_81
attendance_id_32807,lesson_id_5966,student_id_108
attendance_id_32808,lesson_id_5966,student_id_1
attendance_id_32809,lesson_id_5967,student_id_6
attendance_id_32810,lesson_id_5967,student_id_77
attendance_id_32811,lesson_id_5967,student_id_30
attendance_id_32812,lesson_id_5967,student_id_130
attendance_id_32813,lesson_id_5967,student_id_112
attendance_id_32814,lesson_id_5967,student_id_100
attendance_id_32815,lesson_id_5967,student_id_3
attendance_id_32816,lesson_id_5968,student_id_99
attendance_id_32817,lesson_id_5968,student_id_104
attendance_id_32818,lesson_id_5968,student_id_26
attendance_id_32819,lesson_id_5968,student_id_22
attendance_id_32820,lesson_id_5968,student_id_143
attendance_id_32821,lesson_id_5968,student_id_48
attendance_id_32822,lesson_id_5969,student_id_23
attendance_id_32823,lesson_id_5969,student_id_5
attendance_id_32824,lesson_id_5969,student_id_124
attendance_id_32825,lesson_id_5969,student_id_81
attendance_id_32826,lesson_id_5969,student_id_129
attendance_id_32827,lesson_id_5970,student_id_78
attendance_id_32828,lesson_id_5970,student_id_57
attendance_id_32829,lesson_id_5970,student_id_93
attendance_id_32830,lesson_id_5970,student_id_144
attendance_id_32831,lesson_id_5970,student_id_61
attendance_id_32832,lesson_id_5970,student_id_6
attendance_id_32833,lesson_id_5970,student_id_150
attendance_id_32834,lesson_id_5971,student_id_83
attendance_id_32835,lesson_id_5971,student_id_58
attendance_id_32836,lesson_id_5971,student_id_51
attendance_id_32837,lesson_id_5971,student_id_97
attendance_id_32838,lesson_id_5971,student_id_51
attendance_id_32839,lesson_id_5971,student_id_29
attendance_id_32840,lesson_id_5971,student_id_68
attendance_id_32841,lesson_id_5972,student_id_129
attendance_id_32842,lesson_id_5972,student_id_105
attendance_id_32843,lesson_id_5972,student_id_149
attendance_id_32844,lesson_id_5972,student_id_25
attendance_id_32845,lesson_id_5972,student_id_133
attendance_id_32846,lesson_id_5973,student_id_31
attendance_id_32847,lesson_id_5973,student_id_122
attendance_id_32848,lesson_id_5973,student_id_82
attendance_id_32849,lesson_id_5973,student_id_102
attendance_id_32850,lesson_id_5973,student_id_140
attendance_id_32851,lesson_id_5973,student_id_111
attendance_id_32852,lesson_id_5973,student_id_56
attendance_id_32853,lesson_id_5974,student_id_82
attendance_id_32854,lesson_id_5974,student_id_71
attendance_id_32855,lesson_id_5974,student_id_98
attendance_id_32856,lesson_id_5974,student_id_72
attendance_id_32857,lesson_id_5974,student_id_44
attendance_id_32858,lesson_id_5974,student_id_45
attendance_id_32859,lesson_id_5975,student_id_107
attendance_id_32860,lesson_id_5975,student_id_146
attendance_id_32861,lesson_id_5975,student_id_147
attendance_id_32862,lesson_id_5975,student_id_40
attendance_id_32863,lesson_id_5976,student_id_88
attendance_id_32864,lesson_id_5976,student_id_136
attendance_id_32865,lesson_id_5976,student_id_62
attendance_id_32866,lesson_id_5976,student_id_14
attendance_id_32867,lesson_id_5976,student_id_3
attendance_id_32868,lesson_id_5976,student_id_51
attendance_id_32869,lesson_id_5977,student_id_137
attendance_id_32870,lesson_id_5977,student_id_16
attendance_id_32871,lesson_id_5977,student_id_142
attendance_id_32872,lesson_id_5977,student_id_118
attendance_id_32873,lesson_id_5977,student_id_95
attendance_id_32874,lesson_id_5977,student_id_104
attendance_id_32875,lesson_id_5978,student_id_66
attendance_id_32876,lesson_id_5978,student_id_75
attendance_id_32877,lesson_id_5978,student_id_25
attendance_id_32878,lesson_id_5978,student_id_11
attendance_id_32879,lesson_id_5978,student_id_130
attendance_id_32880,lesson_id_5979,student_id_60
attendance_id_32881,lesson_id_5979,student_id_75
attendance_id_32882,lesson_id_5979,student_id_143
attendance_id_32883,lesson_id_5979,student_id_140
attendance_id_32884,lesson_id_5979,student_id_62
attendance_id_32885,lesson_id_5979,student_id_22
attendance_id_32886,lesson_id_5980,student_id_113
attendance_id_32887,lesson_id_5980,student_id_42
attendance_id_32888,lesson_id_5980,student_id_116
attendance_id_32889,lesson_id_5980,student_id_114
attendance_id_32890,lesson_id_5980,student_id_130
attendance_id_32891,lesson_id_5981,student_id_74
attendance_id_32892,lesson_id_5981,student_id_13
attendance_id_32893,lesson_id_5981,student_id_128
attendance_id_32894,lesson_id_5981,student_id_150
attendance_id_32895,lesson_id_5981,student_id_49
attendance_id_32896,lesson_id_5982,student_id_129
attendance_id_32897,lesson_id_5982,student_id_21
attendance_id_32898,lesson_id_5982,student_id_143
attendance_id_32899,lesson_id_5982,student_id_23
attendance_id_32900,lesson_id_5982,student_id_99
attendance_id_32901,lesson_id_5983,student_id_23
attendance_id_32902,lesson_id_5983,student_id_126
attendance_id_32903,lesson_id_5983,student_id_116
attendance_id_32904,lesson_id_5983,student_id_25
attendance_id_32905,lesson_id_5983,student_id_31
attendance_id_32906,lesson_id_5983,student_id_2
attendance_id_32907,lesson_id_5983,student_id_58
attendance_id_32908,lesson_id_5984,student_id_12
attendance_id_32909,lesson_id_5984,student_id_45
attendance_id_32910,lesson_id_5984,student_id_14
attendance_id_32911,lesson_id_5984,student_id_126
attendance_id_32912,lesson_id_5984,student_id_57
attendance_id_32913,lesson_id_5984,student_id_112
attendance_id_32914,lesson_id_5985,student_id_128
attendance_id_32915,lesson_id_5985,student_id_80
attendance_id_32916,lesson_id_5985,student_id_82
attendance_id_32917,lesson_id_5985,student_id_117
attendance_id_32918,lesson_id_5986,student_id_28
attendance_id_32919,lesson_id_5986,student_id_122
attendance_id_32920,lesson_id_5986,student_id_17
attendance_id_32921,lesson_id_5986,student_id_129
attendance_id_32922,lesson_id_5986,student_id_70
attendance_id_32923,lesson_id_5986,student_id_136
attendance_id_32924,lesson_id_5987,student_id_5
attendance_id_32925,lesson_id_5987,student_id_16
attendance_id_32926,lesson_id_5987,student_id_8
attendance_id_32927,lesson_id_5987,student_id_4
attendance_id_32928,lesson_id_5988,student_id_59
attendance_id_32929,lesson_id_5988,student_id_62
attendance_id_32930,lesson_id_5988,student_id_16
attendance_id_32931,lesson_id_5988,student_id_44
attendance_id_32932,lesson_id_5989,student_id_71
attendance_id_32933,lesson_id_5989,student_id_141
attendance_id_32934,lesson_id_5989,student_id_5
attendance_id_32935,lesson_id_5989,student_id_66
attendance_id_32936,lesson_id_5990,student_id_21
attendance_id_32937,lesson_id_5990,student_id_24
attendance_id_32938,lesson_id_5990,student_id_64
attendance_id_32939,lesson_id_5990,student_id_147
attendance_id_32940,lesson_id_5991,student_id_28
attendance_id_32941,lesson_id_5991,student_id_91
attendance_id_32942,lesson_id_5991,student_id_143
attendance_id_32943,lesson_id_5991,student_id_20
attendance_id_32944,lesson_id_5991,student_id_149
attendance_id_32945,lesson_id_5992,student_id_120
attendance_id_32946,lesson_id_5992,student_id_126
attendance_id_32947,lesson_id_5992,student_id_38
attendance_id_32948,lesson_id_5992,student_id_69
attendance_id_32949,lesson_id_5992,student_id_74
attendance_id_32950,lesson_id_5993,student_id_115
attendance_id_32951,lesson_id_5993,student_id_108
attendance_id_32952,lesson_id_5993,student_id_74
attendance_id_32953,lesson_id_5993,student_id_83
attendance_id_32954,lesson_id_5993,student_id_97
attendance_id_32955,lesson_id_5994,student_id_133
attendance_id_32956,lesson_id_5994,student_id_80
attendance_id_32957,lesson_id_5994,student_id_110
attendance_id_32958,lesson_id_5994,student_id_144
attendance_id_32959,lesson_id_5995,student_id_96
attendance_id_32960,lesson_id_5995,student_id_140
attendance_id_32961,lesson_id_5995,student_id_51
attendance_id_32962,lesson_id_5995,student_id_53
attendance_id_32963,lesson_id_5996,student_id_85
attendance_id_32964,lesson_id_5996,student_id_114
attendance_id_32965,lesson_id_5996,student_id_80
attendance_id_32966,lesson_id_5996,student_id_125
attendance_id_32967,lesson_id_5996,student_id_12
attendance_id_32968,lesson_id_5996,student_id_27
attendance_id_32969,lesson_id_5996,student_id_75
attendance_id_32970,lesson_id_5997,student_id_31
attendance_id_32971,lesson_id_5997,student_id_48
attendance_id_32972,lesson_id_5997,student_id_4
attendance_id_32973,lesson_id_5997,student_id_131
attendance_id_32974,lesson_id_5997,student_id_58
attendance_id_32975,lesson_id_5997,student_id_58
attendance_id_32976,lesson_id_5997,student_id_134
attendance_id_32977,lesson_id_5998,student_id_97
attendance_id_32978,lesson_id_5998,student_id_89
attendance_id_32979,lesson_id_5998,student_id_109
attendance_id_32980,lesson_id_5998,student_id_32
attendance_id_32981,lesson_id_5998,student_id_146
attendance_id_32982,lesson_id_5999,student_id_137
attendance_id_32983,lesson_id_5999,student_id_149
attendance_id_32984,lesson_id_5999,student_id_97
attendance_id_32985,lesson_id_5999,student_id_140
attendance_id_32986,lesson_id_5999,student_id_19
attendance_id_32987,lesson_id_5999,student_id_35
attendance_id_32988,lesson_id_5999,student_id_97
attendance_id_32989,lesson_id_6000,student_id_106
attendance_id_32990,lesson_id_6000,student_id_149
attendance_id_32991,lesson_id_6000,student_id_31
attendance_id_32992,lesson_id_6000,student_id_99
attendance_id_32993,lesson_id_6000,student_id_147
attendance_id_32994,lesson_id_6000,student_id_146
attendance_id_32995,lesson_id_6000,student_id_41
attendance_id_32996,lesson_id_6001,student_id_116
attendance_id_32997,lesson_id_6001,student_id_7
attendance_id_32998,lesson_id_6001,student_id_129
attendance_id_32999,lesson_id_6001,student_id_109
attendance_id_33000,lesson_id_6001,student_id_97
attendance_id_33001,lesson_id_6001,student_id_91
attendance_id_33002,lesson_id_6001,student_id_117
attendance_id_33003,lesson_id_6002,student_id_138
attendance_id_33004,lesson_id_6002,student_id_109
attendance_id_33005,lesson_id_6002,student_id_96
attendance_id_33006,lesson_id_6002,student_id_116
attendance_id_33007,lesson_id_6002,student_id_114
attendance_id_33008,lesson_id_6002,student_id_82
attendance_id_33009,lesson_id_6003,student_id_126
attendance_id_33010,lesson_id_6003,student_id_112
attendance_id_33011,lesson_id_6003,student_id_124
attendance_id_33012,lesson_id_6003,student_id_55
attendance_id_33013,lesson_id_6003,student_id_130
attendance_id_33014,lesson_id_6003,student_id_5
attendance_id_33015,lesson_id_6003,student_id_11
attendance_id_33016,lesson_id_6004,student_id_82
attendance_id_33017,lesson_id_6004,student_id_9
attendance_id_33018,lesson_id_6004,student_id_106
attendance_id_33019,lesson_id_6004,student_id_135
attendance_id_33020,lesson_id_6004,student_id_35
attendance_id_33021,lesson_id_6004,student_id_50
attendance_id_33022,lesson_id_6004,student_id_64
attendance_id_33023,lesson_id_6005,student_id_61
attendance_id_33024,lesson_id_6005,student_id_58
attendance_id_33025,lesson_id_6005,student_id_145
attendance_id_33026,lesson_id_6005,student_id_62
attendance_id_33027,lesson_id_6005,student_id_72
attendance_id_33028,lesson_id_6005,student_id_120
attendance_id_33029,lesson_id_6005,student_id_73
attendance_id_33030,lesson_id_6006,student_id_45
attendance_id_33031,lesson_id_6006,student_id_112
attendance_id_33032,lesson_id_6006,student_id_128
attendance_id_33033,lesson_id_6006,student_id_144
attendance_id_33034,lesson_id_6007,student_id_87
attendance_id_33035,lesson_id_6007,student_id_115
attendance_id_33036,lesson_id_6007,student_id_14
attendance_id_33037,lesson_id_6007,student_id_115
attendance_id_33038,lesson_id_6007,student_id_63
attendance_id_33039,lesson_id_6007,student_id_140
attendance_id_33040,lesson_id_6007,student_id_95
attendance_id_33041,lesson_id_6008,student_id_104
attendance_id_33042,lesson_id_6008,student_id_1
attendance_id_33043,lesson_id_6008,student_id_93
attendance_id_33044,lesson_id_6008,student_id_40
attendance_id_33045,lesson_id_6008,student_id_21
attendance_id_33046,lesson_id_6008,student_id_118
attendance_id_33047,lesson_id_6009,student_id_35
attendance_id_33048,lesson_id_6009,student_id_18
attendance_id_33049,lesson_id_6009,student_id_64
attendance_id_33050,lesson_id_6009,student_id_56
attendance_id_33051,lesson_id_6009,student_id_1
attendance_id_33052,lesson_id_6010,student_id_132
attendance_id_33053,lesson_id_6010,student_id_113
attendance_id_33054,lesson_id_6010,student_id_144
attendance_id_33055,lesson_id_6010,student_id_150
attendance_id_33056,lesson_id_6010,student_id_43
attendance_id_33057,lesson_id_6010,student_id_131
attendance_id_33058,lesson_id_6011,student_id_43
attendance_id_33059,lesson_id_6011,student_id_41
attendance_id_33060,lesson_id_6011,student_id_89
attendance_id_33061,lesson_id_6011,student_id_86
attendance_id_33062,lesson_id_6012,student_id_102
attendance_id_33063,lesson_id_6012,student_id_56
attendance_id_33064,lesson_id_6012,student_id_15
attendance_id_33065,lesson_id_6012,student_id_132
attendance_id_33066,lesson_id_6012,student_id_134
attendance_id_33067,lesson_id_6012,student_id_138
attendance_id_33068,lesson_id_6012,student_id_56
attendance_id_33069,lesson_id_6013,student_id_9
attendance_id_33070,lesson_id_6013,student_id_113
attendance_id_33071,lesson_id_6013,student_id_150
attendance_id_33072,lesson_id_6013,student_id_18
attendance_id_33073,lesson_id_6013,student_id_3
attendance_id_33074,lesson_id_6013,student_id_107
attendance_id_33075,lesson_id_6013,student_id_33
attendance_id_33076,lesson_id_6014,student_id_22
attendance_id_33077,lesson_id_6014,student_id_89
attendance_id_33078,lesson_id_6014,student_id_73
attendance_id_33079,lesson_id_6014,student_id_58
attendance_id_33080,lesson_id_6014,student_id_79
attendance_id_33081,lesson_id_6015,student_id_21
attendance_id_33082,lesson_id_6015,student_id_145
attendance_id_33083,lesson_id_6015,student_id_126
attendance_id_33084,lesson_id_6015,student_id_80
attendance_id_33085,lesson_id_6015,student_id_117
attendance_id_33086,lesson_id_6015,student_id_1
attendance_id_33087,lesson_id_6016,student_id_139
attendance_id_33088,lesson_id_6016,student_id_102
